Id,Servicio wifi a bordo,Hora de salida/llegada conveniente,Facilidad de reserva en línea,Ubicación de la puerta,Alimentos y bebidas,Embarque en línea,Comodidad del asiento,Entretenimiento a bordo,Servicio a bordo,Servicio de sala de piernas,Manejo de equipaje,Servicio de facturación,Limpieza
88686,2,5,2,4,5,2,5,5,4,4,5,5,5
77799,1,5,1,2,4,3,4,4,4,1,4,2,2
86525,2,5,1,2,4,1,4,4,2,2,4,4,4
26395,1,5,5,5,1,1,1,1,3,5,3,4,1
31535,1,5,1,4,2,1,2,2,3,2,4,4,2
96406,3,4,3,2,3,3,3,3,5,4,4,5,3
58035,4,0,5,5,1,5,1,1,3,2,4,3,1
59105,4,1,4,3,3,4,3,3,1,5,4,2,3
88232,2,5,5,5,4,4,4,2,2,2,2,1,1
14537,1,1,1,3,2,1,2,2,2,4,4,2,2
85888,3,5,4,3,4,5,5,5,5,4,5,4,3
3197,2,5,2,2,2,2,5,2,4,2,5,3,2
86397,1,2,2,2,2,4,3,1,1,1,1,3,2
112074,4,4,4,4,4,5,4,4,4,5,4,3,3
47880,1,3,3,3,1,2,3,1,1,1,1,2,2
46599,1,0,1,3,4,1,4,4,3,3,1,1,4
47850,3,0,3,3,5,3,5,5,3,5,4,3,5
27797,4,3,3,3,4,4,4,4,3,4,3,4,4
103825,0,5,0,4,2,5,2,2,4,2,4,5,2
88766,2,2,2,2,5,5,5,5,5,5,5,3,3
63353,5,2,5,4,4,5,4,4,3,1,3,4,4
124606,2,2,2,1,5,2,5,5,1,1,1,1,5
81128,4,2,4,4,2,4,3,5,5,4,5,2,2
127831,2,5,2,2,3,2,3,3,4,4,4,4,3
21275,3,5,3,3,5,5,5,5,4,5,3,5,5
53565,2,2,3,2,5,5,5,5,2,3,5,1,5
47129,4,4,4,4,5,4,4,4,4,4,4,3,5
101159,2,2,2,2,3,2,3,2,2,2,2,4,2
64036,5,5,5,3,2,5,2,2,4,3,4,5,2
25297,2,2,2,2,5,5,5,2,2,2,2,4,4
66263,2,3,2,3,1,1,4,2,2,2,2,5,1
12648,3,4,3,1,4,3,4,4,5,4,4,4,4
66423,3,5,2,4,2,2,3,2,3,2,4,4,2
90263,2,1,1,4,3,1,3,3,5,5,4,5,3
61910,4,5,5,4,1,5,2,1,5,2,4,4,1
83454,4,4,2,4,5,5,4,3,3,3,3,4,5
123526,3,3,3,4,5,3,5,5,5,3,4,3,5
77008,2,2,2,2,3,4,5,4,4,4,4,5,4
98965,3,3,1,3,5,3,5,5,5,5,5,5,2
119431,5,4,5,4,5,5,5,5,3,5,1,4,5
40200,1,5,1,1,2,1,2,2,3,1,5,4,2
14823,5,5,5,5,2,4,4,5,5,5,5,4,5
88192,4,4,4,2,4,4,4,4,5,5,4,4,4
70754,1,1,1,1,4,4,5,4,4,4,4,4,4
104968,5,5,5,5,3,5,5,2,2,2,2,4,4
125943,3,5,3,4,2,3,2,2,3,4,4,4,2
2665,2,2,2,2,5,5,4,5,5,5,5,4,4
55435,1,5,5,5,1,1,1,2,3,3,3,1,1
49655,4,5,4,5,4,4,4,4,3,2,5,1,4
108425,2,2,2,2,4,5,4,4,4,3,4,3,4
125210,2,4,3,4,2,2,2,2,4,1,4,2,2
56893,4,4,4,3,4,5,5,2,4,2,2,5,5
99146,1,2,2,2,1,1,1,1,3,2,3,2,1
101815,3,3,3,3,3,3,3,3,4,4,3,1,3
71573,1,1,1,1,5,4,4,3,3,3,3,4,3
32176,4,5,5,5,5,4,5,5,4,5,4,4,5
15986,2,2,2,4,3,2,3,3,1,1,5,4,3
45046,4,0,5,1,3,5,3,3,4,4,4,5,3
62056,1,0,1,3,4,1,4,4,2,5,4,4,4
77568,5,1,5,5,4,4,4,2,2,2,2,4,5
117606,2,2,2,2,5,5,4,5,5,5,5,4,5
124113,3,3,2,3,3,4,3,3,3,3,3,2,1
64095,1,2,1,3,3,3,4,1,1,1,1,3,2
1284,2,5,2,4,5,2,5,5,4,4,5,2,5
116617,4,4,4,4,4,5,4,4,4,4,4,3,3
84414,2,4,2,3,2,4,5,2,2,2,5,4,4
26471,4,2,3,3,3,2,2,1,1,3,1,3,3
106536,3,3,3,3,2,4,5,5,5,5,5,5,4
69865,1,4,1,4,2,4,4,2,2,1,2,4,4
85864,3,3,3,3,4,5,5,5,5,5,5,4,5
52870,1,1,1,1,5,2,1,4,4,4,4,2,5
74779,0,0,0,4,3,0,3,3,3,4,5,3,3
40631,3,5,3,3,1,3,1,1,1,4,4,5,1
55468,3,3,3,3,3,3,3,3,3,5,4,3,3
838,4,5,5,3,3,5,3,3,2,2,4,4,3
66371,1,1,1,1,5,4,4,3,3,2,3,4,3
114071,2,2,2,2,2,1,2,2,2,4,3,2,2
61079,4,3,3,3,4,4,4,4,3,4,4,1,4
116307,4,1,2,3,2,3,3,3,3,2,3,1,2
83580,5,5,5,5,2,2,1,5,5,5,5,3,1
88639,2,1,2,3,2,2,2,2,1,4,4,1,2
10045,3,3,4,3,2,5,5,5,5,5,5,5,3
43439,4,4,1,4,2,4,5,5,5,4,5,3,5
48647,5,5,5,5,5,4,4,4,4,4,4,4,3
49636,3,3,3,3,2,2,3,3,3,3,3,3,2
14521,4,4,4,4,4,4,4,3,1,5,5,4,4
3335,2,2,2,2,2,5,5,5,5,5,5,4,4
4197,3,2,3,3,2,3,2,2,3,5,4,3,2
9278,3,3,3,3,4,5,5,5,5,5,5,3,5
31683,3,1,1,1,3,3,3,3,1,2,4,3,3
47490,2,3,3,4,4,3,4,4,1,3,3,2,4
101882,5,5,5,5,4,5,5,4,4,4,4,4,4
958,3,3,3,3,5,4,3,2,2,2,3,4,2
43899,5,5,0,2,1,0,1,1,3,3,4,1,1
123780,5,5,5,5,4,4,4,4,4,3,5,5,4
37752,4,1,1,1,5,5,3,4,4,4,4,5,2
56409,3,3,2,3,3,5,5,1,1,2,1,5,5
20655,1,1,1,1,5,5,5,5,5,4,3,5,5
17942,2,3,2,3,2,2,2,2,5,3,1,2,2
117468,5,5,5,1,5,5,4,2,2,5,2,3,3
56277,2,2,2,2,3,3,5,5,5,4,5,4,5
63022,3,3,3,3,4,3,1,4,1,1,3,4,4
90443,3,3,3,3,5,4,4,5,5,5,5,3,4
85560,2,2,4,2,5,4,4,4,4,4,4,5,4
87871,4,4,4,4,3,4,5,4,4,4,5,3,3
34896,4,1,1,1,4,4,4,4,1,1,1,4,4
121387,2,4,2,4,2,2,2,2,4,2,5,3,2
52913,5,3,3,3,5,5,5,5,5,4,2,4,5
97283,2,5,1,4,5,1,5,5,4,3,5,3,5
16426,3,5,3,3,3,5,5,4,4,4,4,1,4
58552,1,4,1,3,3,3,5,1,1,1,1,4,5
62494,4,5,4,4,3,4,3,3,5,5,5,4,3
61054,4,4,4,4,4,4,4,4,4,4,5,3,4
10182,2,2,2,2,5,5,5,5,5,5,5,3,4
105647,4,4,4,4,3,5,5,4,4,4,4,4,4
69289,2,2,2,2,5,5,5,5,5,5,5,5,3
93547,3,4,3,2,5,4,5,5,5,3,5,4,4
10700,3,3,3,3,2,5,5,5,5,5,5,3,3
24592,5,4,4,4,5,5,5,5,1,4,5,2,5
48885,5,3,5,4,1,5,1,1,2,1,5,3,1
42701,3,1,3,2,2,3,2,2,2,1,3,1,2
57755,5,5,5,5,4,3,3,3,4,3,5,3,3
120388,2,2,2,2,3,5,5,4,4,4,4,5,4
40510,1,3,1,2,1,3,3,5,5,1,5,3,2
47239,1,3,1,2,1,1,1,1,1,1,4,3,1
85361,2,3,3,3,4,3,4,4,4,1,1,2,4
9645,0,5,0,1,4,5,4,5,5,5,5,4,5
38184,1,4,1,3,4,1,4,4,3,2,3,3,4
7173,0,5,0,4,4,5,5,2,2,2,2,5,3
97726,3,3,3,3,3,5,4,4,4,5,4,5,5
79408,4,4,4,4,5,1,3,5,5,5,4,1,5
81515,2,2,2,2,5,5,5,5,3,3,4,5,5
18496,1,5,5,5,1,1,1,1,1,3,3,4,1
26613,2,2,2,2,3,4,3,5,5,5,5,4,4
32527,1,2,2,2,2,3,3,1,1,1,1,4,3
14154,4,2,2,2,5,2,4,4,4,4,4,5,1
127547,2,1,1,1,4,3,4,2,2,2,2,1,3
16456,2,4,2,4,4,2,4,4,4,5,5,4,4
101456,5,5,5,5,3,4,3,3,5,4,5,4,3
7493,4,4,4,4,5,5,5,5,5,5,5,3,3
69303,5,5,5,5,4,5,3,4,5,3,5,4,4
27143,3,1,2,2,3,3,3,1,2,3,4,3,3
89943,4,5,4,3,1,4,1,1,3,5,4,5,1
104131,2,3,3,3,2,2,2,2,2,2,4,4,2
64359,4,4,4,3,3,4,3,3,1,3,2,4,3
117101,4,3,3,3,4,4,4,4,3,2,1,3,4
7207,4,4,4,4,3,5,4,5,5,5,4,4,3
44868,2,1,1,1,2,2,2,2,5,1,2,4,2
64159,4,4,4,4,5,2,1,4,4,4,4,2,3
82810,4,4,4,4,3,5,3,5,5,5,5,4,1
96583,3,4,3,3,4,4,5,1,1,3,4,5,5
122050,2,2,2,2,5,5,4,5,5,5,4,4,3
27917,4,5,5,5,1,4,4,4,4,4,4,3,4
74496,5,5,4,5,5,4,4,2,2,2,2,4,5
19385,1,1,1,3,3,1,3,3,3,3,4,4,3
37048,2,4,2,2,2,2,2,2,5,2,1,2,2
42771,2,5,2,3,3,2,1,3,4,2,4,3,3
104629,1,1,1,1,2,1,2,2,3,3,4,4,2
75121,4,4,4,4,4,5,4,3,3,3,3,3,5
120719,3,3,3,3,4,4,5,5,5,5,5,3,5
34453,4,5,4,3,4,4,3,4,4,4,4,3,4
41827,2,4,2,3,1,2,1,1,4,5,1,5,1
38914,2,0,2,1,4,2,3,4,1,2,4,1,4
35683,2,3,3,3,2,2,2,2,5,2,4,2,2
2908,1,4,4,3,3,4,3,3,3,3,4,2,3
11302,2,4,2,5,5,2,5,5,5,2,5,4,5
82428,5,5,5,5,3,4,5,4,4,4,4,4,3
36807,2,4,2,1,5,5,4,5,5,2,5,5,3
76269,3,3,3,3,2,5,5,5,5,5,5,5,3
58496,4,2,2,2,4,4,4,4,3,5,2,1,4
128144,3,3,3,3,4,5,5,5,5,5,5,5,4
83590,3,3,2,3,2,4,4,3,3,4,3,4,5
94198,2,2,1,2,2,5,4,3,3,3,3,4,3
110963,2,5,5,5,2,4,4,3,3,3,2,3,3
124660,2,2,2,2,2,4,5,5,5,5,5,5,5
21950,3,1,4,1,3,3,3,3,3,4,4,1,3
81672,4,4,4,4,2,5,5,5,5,5,5,5,5
93642,4,4,4,3,5,4,1,5,3,4,4,4,5
101756,3,2,3,4,4,3,4,4,4,3,4,2,3
83591,4,5,4,5,1,4,1,1,5,2,4,4,1
46024,3,3,4,3,4,5,5,4,4,4,4,5,3
44055,0,4,0,2,5,0,5,5,2,1,1,3,5
84300,4,4,4,4,3,4,4,5,5,5,5,4,5
85464,5,5,5,5,4,4,4,4,3,5,5,5,4
64781,4,4,4,5,5,4,5,5,3,5,5,5,5
62546,1,1,1,1,2,5,4,4,4,4,4,3,5
13908,5,4,4,4,5,5,5,5,2,3,3,3,5
64811,5,5,5,5,5,4,5,4,4,4,4,4,3
126784,2,2,2,4,3,2,5,3,5,2,5,3,3
81596,3,3,3,3,2,5,4,4,4,4,4,3,3
15162,3,4,2,2,3,3,3,3,1,3,4,2,3
118766,4,1,1,2,3,1,3,3,4,5,3,4,3
102768,1,4,1,3,4,5,5,2,2,1,2,3,4
50219,3,2,2,2,3,3,3,3,2,3,4,4,3
129651,2,2,2,5,5,2,2,5,3,2,4,5,5
30152,3,5,3,1,2,2,4,1,1,3,1,5,5
61730,4,4,4,4,4,4,2,3,3,4,3,4,1
17318,2,5,4,3,1,4,1,1,5,5,4,3,1
42307,1,3,1,3,2,1,2,2,4,4,2,3,2
38622,1,1,1,1,2,5,4,2,2,2,2,5,4
119938,2,2,2,3,4,2,4,4,1,3,4,3,4
99990,3,4,3,5,5,3,5,5,5,2,4,3,5
907,3,5,3,2,4,3,4,4,3,3,4,4,4
60394,4,5,5,5,4,4,4,4,3,5,4,2,4
96724,4,5,4,4,1,4,1,1,3,5,4,4,1
6350,1,1,1,1,4,4,5,5,5,5,5,5,4
105681,4,4,4,4,5,5,5,4,4,5,4,3,4
55225,2,2,2,2,3,4,5,4,4,4,4,4,5
75979,4,5,5,5,1,3,3,4,4,4,4,2,1
81168,2,5,2,3,2,2,2,2,4,5,5,5,2
99944,4,4,4,4,3,4,4,4,4,4,4,3,5
37221,1,0,0,4,5,4,3,3,3,0,3,2,3
36613,2,2,2,2,3,2,3,3,4,2,2,4,3
104252,2,5,2,1,4,5,1,3,3,2,3,4,2
59453,3,3,3,3,4,5,4,4,4,4,4,4,5
4003,5,5,5,5,5,5,4,5,5,5,5,4,3
80137,4,4,4,3,4,1,1,5,4,4,4,1,1
21522,3,4,3,3,3,3,3,3,5,3,5,4,3
64868,2,1,2,3,4,2,4,4,3,4,2,4,4
3851,3,1,3,4,3,3,3,3,1,5,4,4,3
24868,2,4,2,3,4,2,1,4,2,4,3,3,4
69860,2,1,2,4,3,3,3,5,5,2,5,1,3
104758,4,5,4,5,2,4,2,2,3,3,3,3,2
128934,2,2,2,2,3,4,5,4,4,4,4,4,3
2465,1,2,2,2,5,3,3,1,1,1,1,3,2
26357,4,5,5,5,4,4,4,4,3,2,1,3,4
10269,2,4,2,4,5,2,5,5,2,4,3,1,5
64336,2,4,4,4,2,1,2,2,2,2,2,2,1
40857,3,4,3,2,4,3,4,4,3,3,5,5,4
23282,2,2,2,5,3,2,3,3,1,2,3,3,3
29778,1,3,1,3,4,4,2,1,1,1,1,5,4
92849,5,5,5,5,2,4,4,4,4,4,4,3,5
1942,4,4,4,4,1,3,3,5,5,4,5,4,4
9426,5,5,5,5,2,4,4,5,5,5,5,4,3
96439,3,3,3,3,2,5,5,4,4,4,4,5,5
4862,1,2,1,3,3,4,3,3,3,1,3,3,4
24947,5,5,5,5,5,4,5,5,5,2,3,1,5
116266,4,5,4,2,5,5,4,4,4,4,4,5,3
61739,3,3,3,4,4,3,3,4,4,4,5,1,4
91055,1,1,1,3,3,3,3,3,3,1,3,3,1
121697,2,2,2,2,4,4,4,5,5,5,4,3,3
102559,2,2,2,2,5,5,5,5,5,5,5,3,5
100621,2,4,2,4,4,2,5,4,3,5,4,5,4
17036,2,5,2,1,3,2,3,3,4,5,5,5,3
26696,1,4,2,1,2,4,4,4,4,2,4,4,4
211,5,0,5,1,3,5,3,3,4,4,5,1,3
113770,1,4,1,3,1,1,1,1,3,3,4,5,1
19307,3,4,3,4,3,3,5,3,3,2,5,3,3
52424,1,5,1,2,2,5,5,2,2,1,2,4,3
16824,3,5,3,4,4,4,5,4,4,3,4,3,3
22071,4,4,4,4,2,5,4,2,2,4,2,4,5
127871,3,2,2,2,4,3,3,3,3,3,3,3,3
15793,0,0,0,3,5,1,5,5,5,5,5,3,5
34059,4,4,4,4,2,3,2,4,4,4,4,2,3
62815,2,2,2,3,2,3,3,1,3,3,3,3,3
81289,3,2,3,3,4,3,4,4,4,5,3,4,4
63848,2,2,2,3,2,2,2,2,5,5,4,5,2
10073,3,3,3,1,1,3,1,1,5,1,3,2,1
35974,4,3,4,3,4,4,4,4,3,4,4,1,4
24070,1,5,1,4,2,5,4,3,3,1,3,3,5
3208,3,4,3,3,2,3,3,2,4,3,4,4,2
10164,4,4,4,4,4,4,5,4,4,4,4,4,4
21538,2,4,2,4,3,2,3,3,3,2,5,3,3
96705,1,3,3,3,4,3,4,1,1,1,1,4,3
74746,3,4,3,3,4,3,4,4,4,2,4,3,4
75166,3,3,3,2,5,3,5,5,4,3,3,5,5
106227,2,2,2,3,5,2,5,5,3,3,4,1,5
57752,4,4,4,4,3,2,2,3,4,4,5,2,2
110888,5,5,5,5,2,4,5,4,4,4,4,5,4
8844,3,5,5,5,2,4,4,3,3,3,3,3,1
52479,3,4,3,2,2,3,2,2,1,2,2,5,2
43947,2,3,3,3,3,2,3,3,2,1,3,3,3
103879,1,2,1,4,3,1,3,3,4,2,3,3,3
86063,2,5,2,5,2,2,2,2,2,2,3,4,2
125759,3,3,3,3,2,4,5,2,2,2,2,5,3
112006,1,1,2,1,5,5,5,5,4,3,5,3,5
96014,5,5,5,5,5,5,5,5,5,5,4,3,5
50864,2,5,0,1,3,0,3,3,5,5,1,3,3
26396,3,5,5,5,3,2,3,3,4,3,3,4,3
93695,1,2,2,2,5,3,3,1,1,1,1,4,2
28985,1,0,0,3,5,0,5,5,5,2,2,2,5
49488,2,5,2,1,5,2,5,5,3,1,1,3,5
80526,3,3,3,3,5,4,5,4,4,4,4,4,4
79568,2,2,2,2,2,4,5,4,4,4,4,5,3
28525,1,1,1,2,3,1,3,3,3,4,3,4,3
46151,2,5,2,4,2,2,2,2,3,5,2,1,2
75209,2,1,1,1,2,2,2,2,2,3,3,3,2
42235,3,1,3,2,5,3,1,5,1,4,2,4,5
60952,2,4,4,4,2,2,2,2,1,1,3,2,2
7108,3,4,3,4,4,3,4,4,4,3,4,4,4
1305,0,4,0,3,5,4,5,1,1,1,1,3,5
45651,5,3,5,3,1,5,1,1,3,3,2,4,1
127326,4,4,2,4,3,5,4,5,5,5,5,4,4
51708,1,1,1,1,3,2,4,3,3,4,5,4,2
105979,1,4,1,3,1,3,3,3,4,1,2,3,3
92385,0,0,0,2,3,0,3,3,3,2,4,3,3
48085,4,4,4,4,4,4,2,5,5,5,3,1,5
65937,4,4,4,4,4,4,4,4,3,2,4,3,4
13999,4,5,5,5,4,4,4,4,1,2,4,3,4
45274,2,3,2,3,5,2,1,5,1,1,4,1,5
21236,3,3,3,4,4,2,2,3,3,3,3,2,1
78815,2,5,1,4,2,1,2,2,5,5,2,4,2
96205,4,3,3,3,2,3,3,4,4,4,4,4,1
39666,3,3,3,3,5,5,5,5,1,2,2,2,5
70487,2,2,2,4,4,2,4,4,4,1,3,3,4
94213,4,0,4,3,5,4,5,5,3,2,4,5,5
15627,4,4,4,3,4,4,4,4,4,5,5,4,4
2342,4,4,4,3,3,4,3,3,3,4,4,3,3
108328,3,4,4,4,1,4,1,1,5,3,5,4,1
115833,1,0,0,3,5,0,5,5,1,1,2,4,5
24366,4,1,1,1,4,4,4,4,3,1,4,3,4
78418,2,0,2,1,2,2,2,2,1,3,2,2,2
63754,2,2,2,3,2,2,2,2,3,4,4,4,2
103803,2,2,2,2,2,4,5,5,5,5,5,5,5
46799,4,5,4,2,5,4,5,5,5,4,5,5,4
65261,3,1,3,3,5,4,4,4,4,4,4,5,5
79728,3,1,3,3,2,3,2,2,2,4,3,1,2
92072,4,4,4,4,5,5,5,4,4,4,4,5,3
50697,2,0,2,1,4,2,3,4,3,2,4,5,4
18729,1,1,1,1,5,1,3,4,4,4,4,1,5
49934,5,2,2,2,5,5,5,5,4,3,4,3,5
110087,3,5,5,5,3,3,1,3,4,3,4,4,3
64070,3,3,3,3,5,4,5,5,5,5,5,2,5
64915,2,4,4,4,2,3,3,2,2,2,2,2,1
27131,4,3,3,3,4,4,4,5,3,4,5,4,4
57572,4,4,4,4,4,4,5,4,4,4,4,3,4
102429,2,4,2,4,1,2,1,1,1,1,4,5,1
87432,4,0,4,5,3,4,3,3,5,3,3,1,3
76402,3,3,3,3,3,5,4,5,5,5,5,3,3
2049,3,3,3,2,2,3,4,2,3,5,4,4,2
52715,5,1,4,1,5,5,5,5,5,5,4,1,5
70235,5,1,1,1,5,5,5,5,2,2,5,1,5
66604,2,4,2,2,3,2,2,3,3,4,4,1,3
2082,3,2,3,3,5,3,5,5,2,3,4,3,5
63115,3,3,3,3,5,4,4,4,4,4,4,3,4
105292,4,4,4,4,2,4,4,4,4,4,4,3,5
75422,5,5,5,5,4,4,5,4,4,4,4,3,5
126863,3,2,3,3,4,3,3,4,4,3,4,1,4
36151,1,5,1,2,3,1,3,3,3,2,5,1,3
48029,3,3,3,4,1,3,1,1,3,1,4,3,1
68196,3,3,3,3,4,4,4,4,3,4,5,5,4
107401,2,3,5,3,2,2,2,2,4,4,4,4,2
2797,2,5,3,4,1,3,1,1,5,4,4,4,1
83634,0,4,0,4,2,0,2,2,5,2,4,5,2
22727,2,5,0,2,2,5,4,4,4,0,4,4,3
125767,5,5,5,3,1,5,1,1,4,3,5,3,1
48374,2,4,2,1,2,2,1,2,3,5,4,3,2
42117,2,4,4,4,3,4,3,2,2,2,2,4,4
110508,3,3,3,3,5,3,5,5,1,3,4,1,5
4579,2,2,2,2,2,5,5,5,5,5,5,5,5
118164,4,4,4,1,2,4,2,2,3,2,4,4,2
1166,5,2,0,3,3,0,3,3,3,4,3,2,3
19227,5,5,5,4,2,5,3,2,3,4,4,4,2
97080,4,3,4,2,3,4,3,3,3,4,5,3,3
50239,3,1,2,1,4,2,3,2,2,2,3,4,4
83595,3,2,3,3,5,4,5,5,5,5,5,3,5
4920,3,4,3,4,4,5,4,3,3,3,3,3,1
36802,1,4,1,2,1,2,2,3,3,3,5,2,2
6053,3,5,3,1,3,5,5,5,5,3,3,5,3
83578,1,1,1,2,4,1,4,4,1,4,3,2,4
113075,2,1,1,1,2,1,2,2,4,4,4,4,2
19936,3,4,2,3,2,4,3,5,5,2,5,4,1
87022,1,1,1,1,5,5,5,5,5,3,4,4,5
118803,2,4,2,3,4,2,4,4,3,5,3,1,4
11118,1,5,0,3,5,0,5,5,4,3,5,2,5
62560,3,3,3,4,5,3,1,5,4,4,3,3,5
122187,2,2,4,2,5,5,5,4,4,4,4,4,5
47084,3,1,3,3,5,3,5,5,3,3,3,4,5
40058,3,2,2,2,3,4,4,3,3,3,3,5,4
33026,4,5,4,1,3,4,3,3,5,2,4,5,3
121419,2,2,2,2,4,2,4,4,5,5,5,4,4
74562,3,2,2,2,3,3,2,3,3,2,3,1,4
300,4,1,4,4,3,4,3,3,3,2,4,4,3
95737,2,2,2,4,1,2,1,1,3,3,5,3,1
108353,5,4,4,4,5,5,5,5,1,3,2,3,5
115735,2,4,4,4,3,4,4,2,2,2,2,4,1
102990,3,3,3,3,4,5,4,4,4,4,4,3,3
36898,4,5,4,2,2,4,4,3,3,4,3,4,3
23987,4,4,4,4,4,2,1,3,3,3,3,5,5
99762,3,3,3,4,2,3,2,2,1,5,3,1,2
68870,2,2,2,4,4,2,4,4,1,4,3,1,4
109460,1,1,1,1,4,4,4,3,3,4,3,4,5
38468,3,4,4,4,3,3,3,3,3,2,3,4,3
75819,3,1,3,1,3,3,2,3,1,3,1,3,3
4651,3,1,1,1,3,4,3,3,3,2,3,4,3
50048,3,2,4,4,5,4,3,3,3,3,3,1,4
111423,0,0,0,3,1,0,1,1,5,3,5,5,1
20048,4,4,4,4,4,3,4,4,5,2,2,1,4
60571,5,5,5,5,3,4,4,5,5,5,5,4,4
104102,3,0,4,3,4,4,4,4,2,1,4,4,4
84009,1,4,1,1,2,1,2,2,4,4,5,3,2
41938,3,4,3,3,2,3,2,2,2,5,4,2,2
14827,1,4,1,4,2,1,2,2,2,1,3,1,2
66571,2,5,2,5,5,2,3,5,5,2,4,4,5
35901,4,5,4,2,3,4,5,5,5,4,5,5,3
67852,3,4,3,1,2,3,2,2,4,4,3,3,2
10538,1,1,1,1,4,5,4,4,4,4,4,5,3
71948,2,2,2,2,4,5,4,5,5,5,5,5,4
116745,3,4,3,4,5,3,5,5,1,5,4,5,5
73517,3,3,3,3,3,5,5,4,4,4,4,4,4
52843,4,5,4,2,2,4,2,2,5,2,5,3,2
79274,3,2,3,1,3,5,5,1,4,1,1,5,5
66103,2,2,2,2,4,4,4,5,5,5,5,4,3
81979,3,3,2,3,3,4,4,5,5,5,5,3,3
15202,4,0,4,3,5,4,5,5,3,4,2,1,5
8576,2,1,2,3,5,2,4,5,2,5,3,4,5
52850,3,4,3,2,4,3,4,4,4,3,4,3,4
97034,5,5,5,5,5,5,5,5,5,5,5,3,4
83244,1,1,1,1,5,4,5,4,4,4,4,5,4
100064,2,5,2,3,4,2,4,4,3,5,5,4,4
117313,3,1,3,3,5,3,5,5,4,2,4,2,5
94427,0,0,0,5,2,5,5,2,2,3,3,5,5
117899,0,0,0,3,4,5,4,2,2,1,1,5,5
5834,5,5,5,5,5,4,5,4,4,4,5,3,5
110797,1,2,1,3,2,1,2,2,3,2,4,4,2
19051,4,2,2,2,5,1,2,4,4,4,4,4,2
33756,0,0,0,2,4,4,3,4,4,2,2,2,4
75813,2,4,2,4,1,3,4,3,3,2,3,4,4
47792,3,3,3,4,5,3,5,5,3,2,2,2,5
83016,1,1,1,1,4,5,4,2,2,2,2,3,3
57683,5,5,4,5,3,4,5,4,4,4,4,3,4
22447,3,3,3,2,3,3,3,3,4,5,5,4,3
27656,0,2,0,3,4,3,3,1,1,0,1,4,1
21553,4,1,1,1,4,4,4,4,4,4,5,3,4
94663,1,2,5,2,1,4,3,1,1,1,1,3,2
117315,2,3,3,3,2,3,4,2,3,4,4,4,2
85843,4,1,4,2,5,4,5,5,4,1,2,1,5
62417,2,3,3,3,4,3,3,2,2,2,2,4,1
123101,2,4,5,5,2,2,2,2,2,2,3,4,2
8333,4,1,4,3,5,4,1,5,4,1,3,1,5
90630,1,5,5,5,1,2,1,1,3,4,4,2,1
61927,4,0,4,1,3,4,3,3,3,5,4,3,3
115081,2,2,2,3,5,2,5,5,1,5,4,3,5
53954,5,5,5,5,3,1,2,1,1,2,1,3,2
62279,0,0,0,5,4,0,4,4,5,4,5,5,4
34782,1,3,1,4,3,1,4,1,1,1,1,2,5
88016,0,0,0,4,3,4,5,5,5,5,5,3,3
77471,1,4,1,3,5,1,5,5,4,2,4,4,5
56167,4,4,4,3,2,4,2,2,4,1,4,1,2
96039,2,2,2,2,2,2,2,2,4,3,2,2,2
90710,3,5,5,5,3,3,3,3,3,5,2,3,3
58167,0,0,0,3,4,0,4,4,4,2,5,4,4
125161,4,3,3,3,1,3,3,4,4,4,4,4,4
99263,1,1,1,1,3,4,5,4,4,4,4,3,3
4318,0,4,0,4,4,0,4,4,4,3,4,4,4
21434,5,0,5,1,5,5,2,5,1,5,3,5,5
4678,2,5,5,5,2,2,2,2,3,1,4,4,2
32786,2,0,2,5,2,2,2,2,5,4,3,3,2
48347,4,3,3,3,5,3,2,4,4,4,4,5,3
39219,1,1,2,1,1,3,2,5,5,5,5,5,5
11468,1,5,5,5,1,1,2,1,2,1,4,4,1
119853,3,3,3,3,1,4,1,5,5,5,5,2,2
32699,3,2,2,2,3,3,3,3,4,2,3,3,3
117975,4,5,0,4,5,0,5,5,1,3,3,5,5
7927,1,0,0,2,4,0,1,4,3,5,5,3,4
82448,1,1,1,1,3,4,5,4,4,4,4,5,5
44545,2,5,2,1,1,2,1,1,3,3,4,5,1
17884,3,2,3,4,1,3,1,1,3,3,2,3,1
23357,4,1,4,3,1,4,4,4,4,4,4,2,3
67301,5,5,5,5,2,4,5,4,4,4,4,5,3
89594,5,4,5,1,5,5,2,5,5,2,5,4,5
55775,3,2,2,2,3,3,3,3,4,4,3,1,3
29807,3,3,3,3,4,2,2,4,4,4,4,5,4
1881,3,4,3,1,5,3,4,5,3,2,5,3,5
42398,2,2,2,2,2,2,2,2,3,5,4,4,2
121095,1,5,1,4,3,1,3,3,4,4,4,4,3
79368,4,4,4,4,5,4,5,5,5,4,5,3,3
76554,3,5,5,5,5,2,1,3,3,2,3,2,4
107196,3,5,3,4,2,3,2,2,3,3,4,4,2
109646,1,1,1,1,4,4,4,2,2,3,2,3,4
6245,2,5,2,3,1,2,2,1,1,2,1,4,4
66025,2,2,2,3,2,2,2,2,3,5,4,1,2
95231,2,4,2,2,2,5,4,1,1,2,1,4,5
95472,2,2,2,2,3,4,5,5,5,5,5,3,5
62333,3,5,3,1,4,4,3,3,3,3,5,4,2
20222,5,5,5,2,4,5,4,4,2,2,5,1,4
51262,5,4,1,4,5,5,5,5,2,1,5,3,5
104026,4,4,4,4,4,5,5,4,4,4,4,4,3
